no	correct	incorrect	question	answer1	answer2	answer3
161	0	1	다음은 데이터베이스 설계 시 고려해야 되는 여섯 가지 사항 중 한 가지의 내용이다. 데이터베이스 운영에 영향을 주지 않으면서 지속적으로 데이터를 추가할 수 있어야 함. 	데이터베이스 확장
162	0	1	다음은 데이터베이스 설계 순서의 다섯 단계 중 하나이다. ○○○ - 개념석 설계 - 논리적 설계 - 물리적 설계 - 구현. 요구 조건 명세서 작성하는 단계는?	요구 조건 분석
163	0	1	다음은 데이터베이스 설계 순서의 다섯 단계 중 하나이다. 요구 조건 분석 - ○○○ - 논리적 설계 - 물리적 설계 - 구현. 개념 스키마, 트랜잭션 모델링, E- R 모델 단계는?	개념적 설계
164	0	1	다음은 데이터베이스 설계 순서의 다섯 단계 중 하나이다. 요구 조건 분석 - 개념석 설계 - ○○○ - 물리적 설계 - 구현. 목표 DBMS에 맞는 논리 스키마 설계, 트랜잭션 인터페이스 설계 단계는?	논리적 설계
165	0	1	다음은 데이터베이스 설계 순서의 다섯 단계 중 하나이다. 요구 조건 분석 - 개념석 설계 - 논리적 설계 - ○○○ - 구현. 목표 DBMS에 맞는 물리적 구조의 데이터로 변환. 	물리적 설계
166	0	1	다음은 데이터베이스 설계 순서의 다섯 단계 중 하나이다. 요구 조건 분석 - 개념석 설계 - 논리적 설계 - 물리적 설계 - ○○○. 목표 DBMS의 DDL(데이터 정의어)로 데이터베이스 생성, 트랜잭션 작성. 	구현
167	0	1	데이터베이스를 사용할 사람들로부터 필요한 용도를 파악하는 것으로, 데이터베이스 사용자에 따른 수행 업무와 필요한 데이터의 종류, 용도, 처리 형태, 흐름, 제약 조건 등을 수집하고, 수집된 정보를 바탕으로 요구 조건 명세를 작성하는 것은?	요구 조건 분석
168	0	1	정보의 구조를 얻기 위하여 현실 세계의 무한성과 계속성을 이해하고, 다른 사람과 통신하기 위하려 현실 세계에 대한 인식을 추상적 개념으로 표현하는 과정은?	개념적 설계	정보 모델링	개념화
169	0	1	현실 세계에서 발생하는 자료를 컴퓨터가 이해하고 처리할 수 있는 물리적 저장장치에 저장할 수 있도록 변환하기 위해 특정 DBMS가 지원하는 논리적 자료 구조로 변환(mapping)시키는 과정을 말하며, 개념 세계의 데이터를 필드로 기술된 데이터 타입과 이 데이터 타입들 간의 관계로 표현되는 논리적 구조의 데이터로 모델화한다. 	논리적 설계	데이터 모델링
170	1	0	논리적 설계에서 논리적 구조로 표현된 데이터를 디스크 등의 물리적 저장장치에 저장할 수 있는 물리적 구조의 데이터로 변환하는 과정을 말하며, 다양한 데이터베이스 응용에 대해 처리 성능을 얻기 위해 데이터베이스 파일의 저장 구조 및 액세스 경로를 결정한다. 또한 저장 레코드의 형식, 순서, 접근 경로, 조회 집중 레코드 등의 정보를 사용하여 데이터가 컴퓨터에 저장되는 방법을 묘사한다. 	물리적 설계	데이터 구조화
171	0	1	논리적 설계와 물리적 설계에서 도출된 데이터베이스 스키마를 파일로 생성하는 과정을 말하며, 사용하려는 특정 DBMS의 DDL(데이터 정의어)을 이용하여 데이터베이스 스키마를 기술한 후 컴파일하여 빈 데이터베이스 파일을 생성하고, 응용 프로그램을 위한 트랜잭션을 작성하거나 데이터베이스 접근을 위한 응용 프로그램을 작성하는 것은?	데이터베이스 구현
172	0	1	현실 세계의 정보들을 컴퓨터에 표현하기 위해서 단순화, 추상화하여 체계적으로 표현한 개념적 모형이며, 데이터, 데이터의 관계, 데이터의 의미 및 일관성, 제약 조건 등을 기술하기 위한 개념적 도구들로 구성되어 있다. 또한 데이터베이스 설계 과정에서 데이터의 구조(Schema)를 논리적으로 표현하기 위한 지능적 도구로 사용된다. 이것의 구성 요소로 개체, 속성, 관계가 있다. 	데이터 모델
173	0	1	현실 세계에 대한 인간의 이해를 돕기 위해 현실 세계에 대한 인식을 추상적 개념으로 표현하는 과정을 말하며, 속성들로 기술된 개체 타입과 이 개체 타입들 간의 관계를 이용하여 현실 세계를 표현하는 것은? 또 다른 특징으로 현실 세계에 존재하는 개체를 인간이 이해할 수 잇는 정보 구조로 표현하기 때문에 정보 모델이라고도 한다. 대표적인 모델로는 E- R 모델이 있다. 	개념적 데이터 모델
174	0	1	개념적 모델링 과정에서 얻은 개념적 구조를 컴퓨터가 이해하고 처리할 수있는 컴퓨터 세계의 환경에 맞도록 변환하는 과정은? 필드로 기술된 데이터 타입과 이 데이터 타입들 간의 관계를 이용하여 현실세계를 표현하며, 단순히 데이터 모델이라고 하면 이 모델을 의미한다. 또한 데이터 간의 관계를 어떻게 표현하느냐에 따라 관계 모델, 계층 모델, 네트워크 모델로 구분한다. 	논리적 데이터 모델
175	0	1	다음은 데이터 모델에 표시할 요소 세 가지 중 하나에 대한 설명이다. 논리적으로 표현된 개체 타입들 간의 관계로서 데이터 구조 및 정적 성질 표현. 	구조	Structure
176	0	1	다음은 데이터 모델에 표시할 요소 세 가지 중 하나에 대한 설명이다. 데이터베이스에 저장된 실제 데이터를 처리하는 작업에 대한 명세로서 데이터베이스를 조작하는 기본 도구. 	연산	Operation
177	0	1	다음은 데이터 모델에 표시할 요소 세 가지 중 하나에 대한 설명이다. 데이터베이스에 저장될 수 있는 실제 데이터의 논리적인 제약 조건.	제약 조건	Constraint
178	1	0	데이터베이스에 표현하려는 것으로, 사람이 생각하는 개념이나 정보 단위 같은 현실 세계의 대상체를 말한다. 실세계에 독립적으로 존재하는 유형, 무형의 정보로서 서로 연관된 몇 개의 속성으로 구성된다. 독립적으로 존재하거나 그 자체로서도 구별이 가능하며, 유일한 식별자(Unique Identifier)에 의해 식별된다. 	개체	Entity
179	1	0	데이터베이스를 구성하는 가장 작은 논리적 단위는? 파일 구조상의 데이터 항목 또는 데이터 필드에 해당한다. 속성은 개체를 구성하는 항목으로 개체의 특성을 기술한다. ○○○의 수를 디그리(Degree) 또는 차수라고 한다. 	속성	Attribute
180	1	0	속성은 세 가지로 분류된다. 1. 업무 분석을 통해 정의한 속성. 2. 속성 중 가장 많고 일반적임. 3. 업무로부터 분석한 속성이라도 업무상 코드로 정의한 속성은 기본 속성에서 제외됨. 	기본 속성	Basic Attribute
181	1	0	속성은 세 가지로 분류된다. 1. 원래 업무상 존재하지 않고 설계 과정에서 도출해내는 속성. 2. 업무에  필요한 데이터 외에 데이터 모델링을 위해 업무를 규칙화하려고 속성을 새로 만들거나 변형하여 정의하는 속성.	설계 속성	Designed Attribute
182	1	0	속성은 세 가지로 분류된다. 1. 다른 속성으로부터 계산이나 변형 등의 영향을 받아 발생하는 속성. 2. ○○○ 속성은 되도록 적은 수를 정의하는 것이 좋음.	파생 속성	Derived Attribute
183	0	1	속성의 개체 구성 방식에 따라 세 가지로 분류된다. 개체를 유일하게 식별할 수 있는 속성.	기본키 속성	Primary Ket Attribute
184	1	0	속성의 개체 구성 방식에 따라 세 가지로 분류된다. 다른 개체와의 관계에서 포함된 속성.	외래키 속성	Foreign Key Attribute
185	0	1	속성의 개체 구성 방식에 따라 세 가지로 분류된다. 개체에 포함되어 있고 기본키, 외래키에 포함되지 않은 속성.	일반 속성
186	0	1	개체와 개체 사이의 논리적인 연결을 의미하는 것은?	관계	Relationship
187	1	0	관계의 종류에는 네 가지가 있다. 1. 두 개체 사이의 주·종 관계를 표현한 것. 2. 식별 관계와 비식별 관계가 있음.	종속 관계	Dependent Relationship
188	0	1	관계의 종류에는 네 가지가 있다. 두 개체 사이에 2번 이상의 종속 관계가 발생하는 관계.	중복 관계	Redundant Relationship
189	1	0	관계의 종류에는 네 가지가 있다. 개체가 자기 자신과 관계를 갖는 것으로, 순환 관계(Recursive Relationship)라고도 함.	재귀 관계	Recursive Relationship
190	1	0	관계의 종류에는 네 가지가 있다. 개체의 속성이나 구분자를 기준으로 개체의 특성을 분할하는 관계로, 배타 AND 관계와 배타 OP 관계로 구분함.	배타 관계	Exclusive Relationship
191	1	0	개체와 개체 간의 관계를 기본 요소로 이용하여 현실 세계의 무질서한 데이터를 개념적인 논리 데이터로 표현하기 위한 방법은? 이것은 1976년 피터 첸(Peter Chen)에 의해 제안되고 기본적인 구성 요소가 정립되었다. 이것은 개념적 데이터 모델의 가장 대표적인 것이다. 이것은 개체 타입(Entity Type)과 이들 간의 관계 타입(Relationship Type)을 이용해 현실 세계를 개념적으로 표현한다. 이것은 데이터를 개체(Entity), 관계(Relatuinship), 속성(Attribute)로 묘사한다.	E- R 모델	Entity- Relationship 모델	개체- 관계 모델
192	0	1	2차원적인 표(Table)를 이용해서 데이터 상호 관계를 정의하는 데이터베이스는? 1970년 IBM에 근무하던 코드(E F Codd)에 의해 처음 제안되었다. 개체(Entity)와 관계(Relationship)를 모두 릴레이션(Relation)이라는 표(Table)로 표현하기 때문에 개체를 표현하는 개체 릴레이션과 관계를 표현가는 관계 릴레이션이 존재한다. 장점 : 간결하고 보기 편리하며, 다른 데이터베이스로의 변환이 용이하다. 단점 : 성능이 다소 떨어진다.	관계형 데이터베이스
193	1	0	릴레이션을 구성하는 각각의 행을 말하는 것은? ○○○은 속성의 모임으로 구성된다. 파일 구조에서 레코드와 같은 의미이다. ○○○의 수를 카디널리티(Cardnality) 또는 기수, 대응수라고 한다.	튜플	Tuple
194	1	0	데이터베이스를 구성하는 가장 작은 논리적 단위는? 파일 구조상의 데이터 항목 또는 데이터 필드에 해당된다. ○○○은 개체의 특성을 기술한다. ○○○의 수를 디그리(Degree) 또는 차수라고 한다.	속성	Attribute
195	0	1	하나의 애트리뷰터가 취할 수 있는 같은 타입의 원자(Atomic)값들의 집합을 말하는 것은? ○○○은 실제 애트리뷰트 값이 나타날 때 그 값의 합법 여부를 시스템이 검사하는데에도 이용된다.	도메인	Domain
196	1	0	다음은 무엇의 특징인가? 한 ○○○에는 똑같은 튜플이 포함될 수 없으므로 ○○○에 포함된 튜플들은 모두 상이하다. 한 ○○○에 포함된 튜플 사이에는 순서가 없다. 튜플들의 삽입, 삭제 등의 작업으로 인해 ○○○은 시간에 따라 변한다. ○○○ 스키마를 구성하는 속성들 간의 순서는 중요하지 않다. 속성의 유일한 식별을 위해 속성의 명칭은 유일해야 하지만, 속성을 구성하는 값은 동일한 값이 있을 수 있다. ○○○을 구성하는 튜플을 유일하게 식별하기 위해 속성들의 부분집합을 키(Key)로 설정한다. 속성의 값은 논리적으로 더 이상 쪼갤 수 없는 원자값만을 저장한다.	릴레이션
197	0	1	2차원적인 표(Table)를 이용해서 데이터 상호 관계를 정의하는 DB 구조를 말하는 것은? 가장 널리 사용되는 데이터 모델이다. 파일 구조처럼 구성한 테이블들을 하나의 DB로 묶어서 테이블 내에 있는 속성들 간의 관계(Relationship)를 설정하거나 테이블 간의 관계를 설정하여 이용한다. 기본키(Primary Key)와 이를 참조하는 외래키(Foreign Key)로 데이터 간의 관계를 표현한다. 게층 모델과 망 모델의 복잡한 구조를 단순화시킨 모델이다. ○○○의 대표적인 언어는 SQL이다.	관계형 데이터 모델	Relational Data Model
198	0	1	데이터베이스에서 조건에 만족하는 튜플을 찾거나 순서대로 정렬할 때 기준이 되는 속성을 말하는 것은?	키	Key
199	0	1	릴레이션을 구성하는 속성들 중에서 튜플을 유일하게 식별하기 위해 사용되는 속성들의 부분집합은? 기본키로 사용할 수 있는 속성들을 말한다. ○○○은 유일성(unique)과 최소성(Minimality)을 모두 만족시켜야 한다.	후보키	Candidate Key
200	1	0	후보키 중에서 특별히 선정된 주키(Main Key)를 말하는 것은? ○○○는 중복된 값을 가질 수 없다. 한 일레이션에서 특정 튜플을 유일하게 구별할 수 있는 속성이다. NULL값을 가질 수 없다.	기본키	Primary Key
201	0	1	후보키가 둘 이상일 때 기본키를 제외한 나머지 후보키를 의미하는 것은? 보조키라고도한다.	대체키	Alternate Key
202	0	1	한 릴레이션 내에 있는 속성들의 집합으로 구성된 키를 말하는 것은? 릴레이션을 구성하는 모든 튜플 중 ○○○로 구성된 속성의 집합과 동일한 값은 나타나지 않는다. 릴레이션을 구성하는 모든 튜플에 대해 유일성은 만족하지만, 최소성은 만족하지 못한다.	슈퍼키	Super Key
203	1	0	다른 릴레이션의 기본키를 참조하는 속성 도는 속성들의 집합을 의미하는 것은? 한 릴레이션에 속상 속성 A와 참조 릴레이션의 기본키인 B가 동일한 도메인 상에서 정의되었을 때의 속성 A를 ○○○라고 한다. ○○○로 지정되면 참조 릴레이션의 기본키에 없는 값은 입력할 수 없다.	외래키	Foreign Key
204	1	0	데이터베이스에 저장된 데이터 값과 그것이 표현하는 현실 세계의 실제값이 일치하는 정확성을 의미하는 것은?	무결성	integrity
205	1	0	데이터베이스에 들어 있는 데이터의 정확성을 보장하기 위해 부정확한 자료가 데이터베이스 내에 저장되는 것을 방지하기 위한 제약 조건을 말하는 것은?	무결성 제약 조건
206	0	1	다음은 무결성의 8가지 종류 중 하나에 대한 설명이다. 기본 테이블의 기본키를 구성하는 어떤 속성도 Null 값이나 중복값을 가질 수 없다는 규정.	개체 무결성
207	0	1	다음은 무결성의 8가지 종류 중 하나에 대한 설명이다. 외래키 값은 Null이거나 참조 릴레이션의 기본키 값과 동일해야 함. 즉 릴레이션은 참조할 수 없는 외래키 값을 가질 수 없다는 규정.	참조 무결성
208	0	1	다음은 무결성의 8가지 종류 중 하나에 대한 설명이다. 주어진 속성 값이 정의된 도메인에 속한 값이어야 한다는 규정.	도메인 무결성
209	0	1	다음은 무결성의 8가지 종류 중 하나에 대한 설명이다. 속성 값들이 사용자가 정의한 제약조건에 만족되어야 한다는 규정.	사용자 정의 무결성
210	0	1	다음은 무결성의 8가지 종류 중 하나에 대한 설명이다. 릴레이션의 특정 속성 값이 NULL이 될 수 없도록 하는 규정.	NULL 무결성
211	0	1	다음은 무결성의 8가지 종류 중 하나에 대한 설명이다. 릴레이션의 특정 속성에 대해 각 튜플이 갖는 속성값들이 서로 달라야 한다는 규정.	고유 무결성
212	0	1	다음은 무결성의 8가지 종류 중 하나에 대한 설명이다. 하나의 릴레이션에는 적어도 하나의 키가 존재해야 한다는 규정.	키 무결성
213	0	1	다음은 무결성의 8가지 종류 중 하나에 대한 설명이다. 릴레이션에 어느 한 튜플의 삽입 가능 여부 또는 한 릴레이션과 다른 릴레이션의 튜플들 사이의 관계에 대한 적절성 여부를 지정한 규정.	관계 무결성
214	0	1	다음은 데이터 무결성을 강화하는 세 가지 방법 중 하나에 대한 설명이다. 데이터 생성, 수정, 삭제 시 무결성 조건을 검증하는 코드를 프로그램 내에 추가함.	애플리케이션
215	0	1	다음은 데이터 무결성을 강화하는 세 가지 방법 중 하나에 대한 설명이다. 트리거 이벤트에 무결성 조건을 실행하는 절차형 SQL을 추가함.	데이터베이스 트리거
216	0	1	다음은 데이터 무결성을 강화하는 세 가지 방법 중 하나에 대한 설명이다. 데이터베이스에 제약 조건을 설정하여 무결성을 유지함.	제약 조건
217	0	1	관계형 데이터베이스에서 원하는 정보와 그 정보를 검색하기 위해서 어떻게 유도하는가를 기술하는 절차적인 언어는? 릴레이션을 처리하기 위해 연산자와 연산 규칙을 제공하여, 피연산자와 연산 결과가 모두 릴레이션이다. 질의에 대한 해를 구하기 위해 수행해야 할 연산의 순서를 명시한다. 관계 데이터베이스에 적용하기 위해 특별히 개발한 순수 관계 연산자와 수학적 집합 이론에서 사용하는 일반 집합 연산자가 있다.	관계대수
218	0	1	다음은 네 가지 순수 관계 연산자 중 하나에 대한 설명이다. 1. 릴레이션에 존재하는 튜플 중에서 선택 조건을 만족하는 튜플의 부분집합을 구하여 새로운 릴레이션을 만드는 연산. 2. 릴레이션의 행에 해당하는 튜플(Tuple)을 구하는 것으로 수평 연산이라고도 함.	Select
219	1	0	다음은 네 가지 순수 관계 연산자 중 하나에 대한 설명이다. 1. 주어진 릴레이션에서 속성 리스트(Attribute List)에 제시된 속성 값만을 추출하여 새로운 릴레이션을 만드는 연산. 2. 연산 결과에 중복이 발생하면 중복이 제거됨. 3. 릴레이션의 열에 해당하는 속성을 추출하는 것이므로 수직 연산자라고도 함.	Project
220	1	0	다음은 네 가지 순수 관계 연산자 중 하나에 대한 설명이다. 1. 공통 속성을 중심으로 두 개의 릴레이션을 하나로 합쳐서 새로운 릴레이션을 만드는 연산. 2. ○○○의 결과는  Cartesian Product(교차곱)를 수행한 다음 Select를 수행한 것과 같음.	Join
221	1	0	다음은 네 가지 순수 관계 연산자 중 하나에 대한 설명이다. X⊃Y인 두 개의 릴레이션 R(X)와 S(Y)가 있을 때, R의 속성이 S의 속성값을 모두 가진 튜플에서 S가 가진 속성을 제외한 속성만을 구하는 연산.	Division
222	0	1	수학적 입합 이론에서 사용하는 연산자로, 합집합(UNION), 교집합(INTERSRCTION), 차집합(DIFFERENCE) 등이 속해있는 것은?	일반 집합 연산자
223	1	0	관계 데이터 연산을 표현하는 방법은? 관계 데이터 모델의 제안자인 코드(E F Codd)가 수학의 Predicate Calculus(술어 해석)에 기반을 두고 관계 데이터베이스를 위해 제안했다. 원하는 정보가 무엇이라는 것만 정의하는 비절차적 특성을 지닌다. 원하는 정보를 정의할 때는 계산 수식을 사용한다.	관계해석	Relational Calculus
224	1	0	테이블에서 일부 속성들의 종속으로 인해 데이터의 중복이 발생하고, 이 중복(Redundancy)으로 인해 테이블 조작 시 문제가 발생하는 현상을 의미하는 것은?	이상	Anomaly
225	1	0	이상의 종류 중 하나로, 테이블에 데이터를 삽입할 때 의도와는 상관없이 원하지 않은 값들로 인해 삽입할 수 없게 되는 현상은?	삽입 이상	Insertion Anomaly
226	1	0	이상의 종류 중 하나로, 테이블에서 한 튜플을 삭제할 때 의도와는 상관없는 값들도 함께 삭제되는, 즉 연쇄 삭제가 발생하는 현상은?	삭제 이상	Deletion Anomaly
227	1	0	테이블에서 튜플에 있는 속성 값을 갱신할 때 일부 튜플의 정보만 갱신되어 정보에 불일치성(Inconsistency)이 생기는 현상은?	갱신 이상	Update Anomaly
228	0	1	어떤 데이블 R에서 X와 Y를 각각 R의 속성 집합의 부분 집합이라고 했을 때, 속성 X의 값 각각에 대해 시간에 관계없이 항상 속성 Y의 값이 오직 하나만 연관되어 있을 때 Y는 X에 ○○○ 또는 X가 Y를 함수적으로 결정한다고 하고, X→Y로 표기한다라고 할 때, ○○○에 들어갈 말은?	함수적 종속	Functional Dependency
229	0	1	X→Y의 관계를 갖는 속성 X와 Y에서 X를 ○○○라 하고, Y를 종속자(Dependent)라고 할 때, ○○○에 들어갈 말은?	결정자	Determinant
230	0	1	X→Y의 관계를 갖는 속성 X와 Y에서 X를 결정자(Determinant)라 하고, Y를 ○○○라고 할 때, ○○○에 들어갈 말은?	종속자	Dependent
231	1	0	테이블의 속성들이 상호 종속적인 관계를 갖는 특성을 이용하여 테이블을 무손실 분해하는 과정을 말하는 것은? 이것의 목적은 가능한 한 죽복을 제거하여 삽입, 삭제, 갱신 이상의 발생 가능성을 줄이는 것이다.	정규화	Nomalization
232	0	1	테이블 R에 속한 모든 속성의 도메인(Domain)이 원자 값(Atomic Value)만으로 되어 있는 정규형을 말하는 것은? 테이블의 모든 속성 값이 원자 값으로만 되어 있는 정규형이다.	제 1정규형
233	1	0	테이블 R이 제 1정규형이고, 기본키가 아닌 모든 속성이 기본키에 대하여 완전 함수적 종속을 만족하는 정규형은?	제 2정규형
234	0	1	테이블 R이 제 2정규형이고 기본키가 아닌 모든 속성이 기본키에 대해 이행적 함수적 종속(Transitive Functional Dependency)을 만족하지 않는 정규형은?	제 3정규형
235	1	0	테이블 R에서 모든 결정자가 후보키(Candidate Key)인 정규형은?	BCNF
236	1	0	테이블 R에 다중 값 종속(MVD; Multi Valued Dependancy) A→→B가 존재할 경우 R의 모든 속성이 A에 함수적 종속 관계를 만족하는 정규형은?	제 4정규형
237	1	0	테이블 R의 모든 조인 종속(JD; Join Dependency)이 R의 후보키를 통해서만 성립되는 정규형은?	제 5정규형
238	2	0	시스템의 성능을 향상하고 개발 및 운영의 편의성 등을 높이기 위해 정규화된 데이터 모델을 의도적으로 통합, 중복, 분리하여 정규화 원칙을 위배하는 행위는? ○○○를 수행하면 시스템의 성능이 향상되고 관리 효율성은 증가하지만 데이터의 일관성 및 정합성이 저하될 수 있다. 과도한 ○○○는 오히려 성능을 저하시킬 수 있다.	반정규화	비정규화	Denormalization
239	2	0	두 개의 테이블이 조인(Join)되어 사용되는 경우가 많을 경우 성능 향상을 위해 아예 하나의 테이블로 만들어 사용하는 것은? ○○○을 고려하는 경우. 1. 두 개의 테이블에서 발생하는 프로세스가 동일하게 자주 처리되는 경우. 2. 항상 두 개의 테이블을 이용하여 조회를 수행하는 경우.	테이블 통합
240	2	0	테이블을 수직 또는 수평으로 분할하는 것은?수평 분할. 1. 레코드(Record)를 기준으로 테이블을 분할하는 것. 2. 레코드별로 사용 빈도의 차이가 큰 경우 사용 빈도에 따라 테이블을 분할함.수직 분할. 1. 하나의 테이블에 속성이 너무 많을 경우 속성을 기준으로 테이블을 분할하는 것. 2. 종류 : 갱신 위주의 속성 분할, 자주 조회되는 속성 분할, 크기가 큰 속성 분할, 보안을 적용해야 하는 속성 분할.	테이블 분할
241	0	2	작업의 효율성을 향상시키기 위해 테이블을 추가하는 것은? ○○○를 하는 경우. 1. 여러 테이블에서 데이터를 추출해서 사용해야 할 경우. 2. 다른 서버에 저장된 테이블을 이용해야 하는 경우. ○○○ 방법. 1. 집계 테이블의 추가 : 집계 데이터를 위한 테이블을 생성하고, 각 원본 테이블에 트리거(Trigger)를 설정하여 사용하는 것. 2. 진행 테이블의 추가 : 이력 관리 등의 목적으로 추가하는 테이블. 3. 특정 부분만을 포함하는 테이블의 추가 : 데이터가 많은 테이블의 특정 부분만을 사용하는 경우 해당 부분만으로 새로운 테이블을 생성.	중복 테이블 추가
242	0	2	조인해서 데이터를 처리할 때 데이터를 조회하는 경로를 단축하기 위해 자주 사용하는 속성을 하나 더 추가하는 것은? ○○○하면 데이터의 무결성 확보가 어렵고, 디스크 공간이 추가로 필요하다. ○○○하는 경우. 1. 조인이 자주 발생하는 속성인 경우. 2. 접근 경로가 복잡한 속성인 경우. 3. 액세스의 조건으로 자주 사용되는 속성인 경우. 4. 기본키의 형태가 적절하지 않거나 여러 개의 속성으로 구성된 경우.	중복 속성 추가
243	3	0	시스템 그 자체에 관련이 있는 다양한 객체에 관한 정보를 포함하는 시스템 데이터베이스는? ○○○ 내의 각 테이블은 사용자를 포함하여 DBMS에서 지원하는 모든 데이터 객체에 대한 정의나 명세에 관한 정보를 유지 관리하는 시스템 테이블이다. ○○○가 생성되면 데이터 사전(data Dictionary)에 저장되기 때문에 좁은 의미로는 ○○○를 데이터 사전이라고 한다.	시스템 카탈로그	System Catalog
244	2	1	시스템 카탈로그에 저장된 정보를 의미하는 것은? ○○○의 유형에는 네 가지가 있다. 1. 데이터베이스 객체 정보 : 테이블(Table), 인덱스(Index), 뷰(View) 등의 구조 및 통계 정보. 2. 사용자 정보 : 아이디, 패스워드, 접근 권한 등. 3. 테이블의 무결성 제약 조건 정보 : 기본키, 외래키, NULL 값 허용 여부 등. 4. 함수, 프로시저, 트리거 등에 대한 정보.	메타 데이터	Meta- Data
245	1	2	데이터 사전에 수록된 데이터에 접근하는 데 필요한 정보를 관리 유지하는 시스템은? 시스템 카탈로그는 사용자와 시스템 모두 접근할 수 있지만 ○○○는 시스템만 접근할 수 있다.	데이터 디렉터리	Data Directory
246	2	0	데이터베이스의 상태를 변환시키는 하나의 논리적 기능을 수행하기 위한 작업의 단위 또는 한꺼번에 모두 수행되어야 할 일련의 연산들을 의미하는 것은? 데이터베이스 시스템에서 병행 제어 및 회복 작업 시 처리되는 작업의 논리적 단위로 사용된다. 사용자가 시스템에 대한 서비스 요구 시 시스템이 응답하기 위한 상태 변환 과정의 작업 단위로 사용된다.	트랜잭션	Transaction
247	1	1	다음은 트랜잭션의 네 가지 특성 중 하나에 대한 설명이다. 트랜잭션의 연산은 데이터베이스에 모두 반영되도록 완료(Commit)되든지 아니면 전혀 반영되지 않도록 복구(Rollback)되어야 한다.	원자성	Atomicity
248	1	1	다음은 트랜잭션의 네 가지 특성 중 하나에 대한 설명이다. 트랜잭션이 그 실행을 성공적으로 완료하면 언제나 일관성 있는 데이터베이스 상태로 변환한다.	일관성	Consistency
249	0	2	다음은 트랜잭션의 네 가지 특성 중 하나에 대한 설명이다.  둘 이상의 트랜잭션이 동시에 병행 실행되는 경우 어느 하나의 트랜잭션 실행중에 다른 트랜잭션의 연산이 끼어들 수 없다.	독립성	Isolation	격리성, 순차성
250	1	1	다음은 트랜잭션의 네 가지 특성 중 하나에 대한 설명이다. 성공적으로 완료된 트랜잭션의 결과는 시스템이 고장나더라도 영구적으로 반영되어야 한다.	영속성	Durability	지속성
251	1	0	프로세스와 테이블 간에 CRUD 매트릭스를 만들어서 트랜잭션을 분석하는 것은? ○○○을 통해 많은 트랜잭션이 몰리는 테이블을 파악할 수 있으므로 디스크 구성 시 유용한 자료로 활용할 수 있다.	CRUD 분석
252	1	0	CRUD 매트릭스를 기반으로 테이블에 발생하는 트랜잭션 양을 분석하여 테이블에 저장되는 데이터의 양을 유츄하고 이를 근거로 DB의 용량 산정 및 구조의 최적화를 목적으로 하는 것은? ○○○은 업무 개발 담당자가 수행한다. ○○○을 통해 프로세스가 과도하게 접근하는 테이블을 확인할 수 있으며, 이러한 집중 접근 테이블을 여러 디스크에 분산 배치함으로써 디스크 입·출력 향상을 통한 성능 향상을 가져올 수 있다.	트랜잭션 분석
253	1	0	단위 프로세스와 CRUD 매트릭스를 이용하여 작성하는 것은? 구성요소로는 단위 프로세스, CRUD 연산, 테이블명, 컬럼명, 테이블 참조 횟수, 트랜잭션 수, 발생 주기 등이 있다.	트랜잭션 분석서
254	1	0	데이터 레코드를 빠르게 접근하기 위해 <키 값, 포인터> 쌍으로 구성되는 데이터 구조는? 레코드가 저장된 물리적 구조에 접근하는 방법을 제공한다. ○○○를 통해서 파일의 레코드에 빠르게 액세스 할 수 있다. 레코드의 삽입과 삭제가 수시로 일어나는 경우에는 ○○○의 개수를 최소로 하는 것이 효율적이다.	인덱스	Index
255	0	1	다음은 인덱스(Index)의 다섯 가지 종류 중 하나에 대한 설명이다. 인덱스를 저장하는 블록들이 트리 구조를 이루고 있는 것.	트리 기반 인덱스
256	1	0	다음은 인덱스(Index)의 다섯 가지 종류 중 하나에 대한 설명이다. 인덱스 컬럼의 데이터를 Bit 값인 0 또는 1로 변환하여 인덱스 키로 사용하는 방법.	비트맵 인덱스
257	0	1	다음은 인덱스(Index)의 다섯 가지 종류 중 하나에 대한 설명이다. 컬럼의 값 대신 컬럼에 특정 함수(Function)나 수식(Expression)을 적용하여 산출된 값을 사용하는 것.	함수 기반 인덱스
258	1	0	다음은 인덱스(Index)의 다섯 가지 종류 중 하나에 대한 설명이다. 개발자가 필요한 인덱스를 직접 만들어 사용하는 것.	도메인 인덱스
259	1	0	다음은 특별한 두 방식의 인덱스 중 하나에 대한 설명이다. 1. 인덱스 키의 순서에 따라 데이터가 정렬되어 저장되는 방식. 2. 실제 데이터가 순서대로 저장되어 있어 인덱스를 검색하지 않아도 원하는 데이터를 빠르게 찾을 수 있음.	클러스터드 인덱스	Clustered Index
260	1	0	다음은 특별한 두 방식의 인덱스 중 하나에 대한 설명이다. 1. 인덱스의 키 값만 정렬되어 있고 실제 데이터는 정렬되지 않는 방식. 2. 데이터 삽입, 삭제 발생 시 순서 유지를 위한 데이터 재정렬이 필요없어 속도가 빠름.	넌클러스터드 인덱스	Non- Clustered Index
